crew_id	role	movie_id
nm1285760	costume_department,costume_designer	tt0265944
nm1285760	costume_department,costume_designer	tt0439815
nm1285760	costume_department,costume_designer	tt0306047
nm1285760	costume_department,costume_designer	tt0460780
nm1286062	animation_department,visual_effects,director	tt1490017
nm1286062	animation_department,visual_effects,director	tt7547410
nm1286062	animation_department,visual_effects,director	tt0472033
nm1286062	animation_department,visual_effects,director	tt1637725
nm1288646	miscellaneous,editorial_department	tt0373203
nm1288646	miscellaneous,editorial_department	tt0130035
nm1288646	miscellaneous,editorial_department	tt1490017
nm1290884	visual_effects,editorial_department,producer	tt0167190
nm1290884	visual_effects,editorial_department,producer	tt0317740
nm1290884	visual_effects,editorial_department,producer	tt0259324
nm1290884	visual_effects,editorial_department,producer	tt0362120
nm1291378	animation_department,camera_department,visual_effects	tt1195935
nm1291378	animation_department,camera_department,visual_effects	tt0096697
nm1291378	animation_department,camera_department,visual_effects	tt0260866
nm1291378	animation_department,camera_department,visual_effects	tt0462538
nm1291380	make_up_department,actor	tt0284655
nm1291380	make_up_department,actor	tt13017992
nm1291380	make_up_department,actor	tt1126591
nm1291380	make_up_department,actor	tt1333125
nm1292706	animation_department,art_department	tt0462538
nm1292706	animation_department,art_department	tt0780521
nm1292706	animation_department,art_department	tt0133240
nm1292706	animation_department,art_department	tt0230011
nm1294231	animation_department,art_department	tt0120910
nm1294231	animation_department,art_department	tt0133240
nm1294231	animation_department,art_department	tt0120917
nm1294231	animation_department,art_department	tt0462538
nm1295048	animation_department,art_department	tt0462538
nm1295048	animation_department,art_department	tt0780521
nm1295048	animation_department,art_department	tt0119282
nm1295048	animation_department,art_department	tt0133240
nm1295273	soundtrack,actor,producer	tt0306047
nm1295273	soundtrack,actor,producer	tt11286314
nm1295273	soundtrack,actor,producer	tt0765476
nm1295273	soundtrack,actor,producer	tt3531824
nm1297435	animation_department,art_department,cinematographer	tt0133240
nm1297435	animation_department,art_department,cinematographer	tt0462538
nm1297435	animation_department,art_department,cinematographer	tt5193172
nm1297435	animation_department,art_department,cinematographer	tt0366005
nm12991259	music_department	tt0389790
nm12991259	music_department	tt14460998
nm1301351	camera_department,director,cinematographer	tt0489664
nm1301351	camera_department,director,cinematographer	tt1054606
nm1301351	camera_department,director,cinematographer	tt0454082
nm1301351	camera_department,director,cinematographer	tt0306047
nm1303810	camera_department	tt1333125
nm1303810	camera_department	tt0230169
nm1303810	camera_department	tt0431114
nm1303810	camera_department	tt1017451
nm13044545	camera_department	tt12762512
nm13044545	camera_department	tt9243946
nm13044545	camera_department	tt15791574
nm13044545	camera_department	tt8912384
nm1304857	director,art_department,animation_department	tt0138749
nm1304857	director,art_department,animation_department	tt0126029
nm1304857	director,art_department,animation_department	tt0462538
nm1304857	director,art_department,animation_department	tt0451079
nm13154068		tt1333125
nm13154073		tt1333125
nm13154074		tt1333125
nm13154075		tt1333125
nm13169960	camera_department	tt1333125
nm13169961	camera_department	tt1333125
nm13169962	camera_department	tt1333125
nm13175686	visual_effects	tt1333125
nm1323922	make_up_department	tt0338337
nm1323922	make_up_department	tt0306047
nm1323922	make_up_department	tt0247096
nm1323922	make_up_department	tt0310357
nm1325712	miscellaneous	tt0402910
nm1325712	miscellaneous	tt0306047
nm1325712	miscellaneous	tt0112750
nm1325712	miscellaneous	tt0289879
nm1329123	production_designer,art_director,art_department	tt3554046
nm1329123	production_designer,art_director,art_department	tt0346156
nm1329123	production_designer,art_director,art_department	tt0389790
nm1329123	production_designer,art_director,art_department	tt0892782
nm1329674	animation_department,visual_effects	tt2279373
nm1329674	animation_department,visual_effects	tt1637725
nm1329674	animation_department,visual_effects	tt1402488
nm1329674	animation_department,visual_effects	tt1490017
nm1331235	miscellaneous	tt0892782
nm1331235	miscellaneous	tt0481499
nm1331235	miscellaneous	tt0324865
nm1331235	miscellaneous	tt0389790
nm1335968	production_manager,miscellaneous	tt0462538
nm1335968	production_manager,miscellaneous	tt0780521
nm1335968	production_manager,miscellaneous	tt0443418
nm1335968	production_manager,miscellaneous	tt8115900
nm1339478	camera_department	tt1333125
nm1339478	camera_department	tt0402399
nm1339478	camera_department	tt7126948
nm1339478	camera_department	tt0384286
nm1341036	camera_department,editorial_department,miscellaneous	tt0193560
nm1341036	camera_department,editorial_department,miscellaneous	tt0306047
nm1341036	camera_department,editorial_department,miscellaneous	tt0209322
nm1341036	camera_department,editorial_department,miscellaneous	tt0965394
nm13420840	visual_effects	tt4116284
nm13420840	visual_effects	tt3014284
nm13420840	visual_effects	tt3581920
nm13420840	visual_effects	tt1464335
nm1342579	animation_department,art_department	tt0844471
nm1342579	animation_department,art_department	tt4116284
nm1342579	animation_department,art_department	tt0316654
nm1342579	animation_department,art_department	tt3014284
nm1342828	art_department,animation_department,director	tt0149460
nm1342828	art_department,animation_department,director	tt0780521
nm1342828	art_department,animation_department,director	tt0462538
nm1342828	art_department,animation_department,director	tt1675276
nm1343654	miscellaneous,producer,writer	tt0389790
nm1343654	miscellaneous,producer,writer	tt0360511
nm1343654	miscellaneous,producer,writer	tt5693782
nm1343654	miscellaneous,producer,writer	tt0358720
nm1347949	actor	tt0290966
nm1347949	actor	tt0298814
nm1347949	actor	tt0362120
nm1347949	actor	tt0376994
nm1353238	editorial_department,editor,visual_effects	tt4116284
nm1353238	editorial_department,editor,visual_effects	tt3731562
nm1353238	editorial_department,editor,visual_effects	tt0457297
nm1353238	editorial_department,editor,visual_effects	tt0348836
nm1355813	producer,actress	tt0138524
nm1355813	producer,actress	tt0362120
nm1355813	producer,actress	tt0852713
nm1355813	producer,actress	tt1298721
nm1362408	sound_department	tt3032476
nm1362408	sound_department	tt9243946
nm1362408	sound_department	tt1442462
nm1362408	sound_department	tt5071412
nm1364559	producer,visual_effects,miscellaneous	tt0780521
nm1364559	producer,visual_effects,miscellaneous	tt0462538
nm1364559	producer,visual_effects,miscellaneous	tt0113855
nm1364559	producer,visual_effects,miscellaneous	tt0107362
nm1364782	animation_department,editorial_department	tt2262227
nm1364782	animation_department,editorial_department	tt0481499
nm1364782	animation_department,editorial_department	tt0892782
nm1364782	animation_department,editorial_department	tt0389790
nm1368305	art_department,camera_department,art_director	tt1268799
nm1368305	art_department,camera_department,art_director	tt1333125
nm1368305	art_department,camera_department,art_director	tt1591479
nm1368305	art_department,camera_department,art_director	tt2356777
nm1369323	sound_department,director,actor	tt1454468
nm1369323	sound_department,director,actor	tt5580390
nm1369323	sound_department,director,actor	tt1392170
nm1369323	sound_department,director,actor	tt9243946
nm1370855	art_department,assistant_director,miscellaneous	tt0437745
nm1370855	art_department,assistant_director,miscellaneous	tt4116284
nm1370855	art_department,assistant_director,miscellaneous	tt1691338
nm1370855	art_department,assistant_director,miscellaneous	tt2381287
nm1371473	editor,visual_effects,editorial_department	tt0814255
nm1371473	editor,visual_effects,editorial_department	tt0329717
nm1371473	editor,visual_effects,editorial_department	tt0306047
nm1371473	editor,visual_effects,editorial_department	tt0346156
nm13724057	art_department	tt6412452
nm13724057	art_department	tt5052474
nm13724057	art_department	tt9243946
nm13724057	art_department	tt3829920
nm1374856	art_director,production_designer,production_manager	tt0207093
nm1374856	art_director,production_designer,production_manager	tt0175142
nm1374856	art_director,production_designer,production_manager	tt0837124
nm1374856	art_director,production_designer,production_manager	tt0091898
nm1374887	animation_department,art_department,actor	tt0114148
nm1374887	animation_department,art_department,actor	tt0275847
nm1374887	animation_department,art_department,actor	tt0780521
nm1374887	animation_department,art_department,actor	tt0462538
nm1375892	art_department	tt0279600
nm1375892	art_department	tt0329101
nm1375892	art_department	tt0306047
nm1375892	art_department	tt0311863
nm1380343	editorial_department,editor,sound_department	tt0462538
nm1380343	editorial_department,editor,sound_department	tt0268397
nm1380343	editorial_department,editor,sound_department	tt0117705
nm1380343	editorial_department,editor,sound_department	tt0126029
nm1381454	location_management,actress,camera_department	tt0301470
nm1381454	location_management,actress,camera_department	tt0365830
nm1381454	location_management,actress,camera_department	tt0257106
nm1381454	location_management,actress,camera_department	tt0333780
nm1385586	art_department,miscellaneous,animation_department	tt0120794
nm1385586	art_department,miscellaneous,animation_department	tt0780521
nm1385586	art_department,miscellaneous,animation_department	tt0138749
nm1385586	art_department,miscellaneous,animation_department	tt0462538
nm1386687	sound_department,miscellaneous,editor	tt9243946
nm1386687	sound_department,miscellaneous,editor	tt0385726
nm1386687	sound_department,miscellaneous,editor	tt0285333
nm1386687	sound_department,miscellaneous,editor	tt3152098
nm1387002	miscellaneous,cinematographer,camera_department	tt2190299
nm1387002	miscellaneous,cinematographer,camera_department	tt3596018
nm1387002	miscellaneous,cinematographer,camera_department	tt0387564
nm1387002	miscellaneous,cinematographer,camera_department	tt0362120
nm13870616		tt3215824
nm13870616		tt13116734
nm13870616		tt9243946
nm13870616		tt15288720
nm1387078	actor,soundtrack	tt0462448
nm1387078	actor,soundtrack	tt0175142
nm1387078	actor,soundtrack	tt1291584
nm1387078	actor,soundtrack	tt0114084
nm1390285	animation_department,art_department,visual_effects	tt0213203
nm1390285	animation_department,art_department,visual_effects	tt0134067
nm1390285	animation_department,art_department,visual_effects	tt0462538
nm1390285	animation_department,art_department,visual_effects	tt0282120
nm1392424	make_up_department	tt0126179
nm1392424	make_up_department	tt0362120
nm1392424	make_up_department	tt0306047
nm1393108	miscellaneous,producer,director	tt0362120
nm1393108	miscellaneous,producer,director	tt0486551
nm1393108	miscellaneous,producer,director	tt0859635
nm1393108	miscellaneous,producer,director	tt1651943
nm1395794	art_director,animation_department,visual_effects	tt1343092
nm1395794	art_director,animation_department,visual_effects	tt2395427
nm1395794	art_director,animation_department,visual_effects	tt1490017
