id	name	birthDate	deathDate	role	movies
nm2526247	Larry Smith	\N	\N	animation_department,production_manager,camera_department	tt0213334,tt0117705,tt0462538,tt0191149
nm2534704	Andy Tauke	1976	\N	editor,editorial_department,animation_department	tt0271263,tt9845250,tt0345950,tt0462538
nm2540046	Brian Lynch	\N	\N	producer,production_manager,miscellaneous	tt5117670,tt0405469,tt4116284,tt0377981
nm2541818	Joseph Fleming	\N	\N	art_department,camera_department	tt1333125,tt9686708,tt1082886,tt2562232
nm2542630	Jessica Wilkins	\N	\N	miscellaneous,visual_effects,camera_department	tt1343092,tt2187576,tt1490017,tt0366548
nm2542647	Zoe Diamond	\N	\N	miscellaneous,visual_effects,producer	tt1343092,tt0366548,tt3594826,tt1490017
nm2543171	Jackie Salmon	\N	\N	make_up_department	tt0362120
nm2546374	Lauren Kovarik	\N	\N	miscellaneous,assistant_director,camera_department	tt1715873,tt9243946,tt4046784,tt2479478
nm2548357	Christopher Brescia	\N	\N	miscellaneous	tt2183034,tt1333125,tt1206543,tt1711425
nm2550163	Kelly Boulding	\N	\N	location_management,miscellaneous	tt1031254,tt0405861,tt0362120,tt0407362
nm2550408	Sergio Rendon	\N	\N	camera_department	tt1251757,tt1465533,tt0450405,tt0257106
nm2553580	M.C. Globe	\N	\N	soundtrack,music_department	tt4537896,tt4116284,tt0451192,tt5024912
nm2554464	Dave Needham	\N	\N	art_department,art_director,animation_department	tt1679335,tt1911658,tt4116284,tt6182908
nm2557796	Dennis Galozo	\N	\N	special_effects	tt0362120,tt0327554,tt0183523
nm2561895	Leah Graham	\N	\N	producer,make_up_department,miscellaneous	tt1615676,tt0472043,tt1105170,tt0362120
nm2562693	Glenn Martin	\N	\N	make_up_department,animation_department	tt0362120,tt0460780,tt2158600,tt1461312
nm2564422	Loria Roberson	\N	\N	music_department	tt0424345,tt0362120,tt0428251
nm2571232	Myung Nam Jang	\N	\N	animation_department,miscellaneous	tt0108734,tt0101178,tt0462538
nm2572301	Chul-ho Kim	\N	\N	producer,miscellaneous,animation_department	tt2279373,tt0115641,tt0462538,tt0318155
nm2572945	Trevor C. Johnson	\N	\N	animation_department,art_department	tt0096697,tt0462538
nm2575030	Geppi Cucciari	1973	\N	actress,writer,miscellaneous	tt3674026,tt9032124,tt4116284,tt3148468
nm2576593	Daniel Abramson	\N	\N	writer,actor,miscellaneous	tt4206312,tt0362120
nm2579070	Desiree Evans Millender	\N	\N	make_up_department	tt0362120
nm2579607	Bung Chul Yea	\N	\N	miscellaneous	tt0462538,tt0108734,tt0112065,tt0115641
nm2579968	Shannon McA'Nulty	\N	\N	miscellaneous,producer	tt1314248,tt0887912,tt0306047,tt0787475
nm2580673	Karen Carnegie Johnson	\N	\N	animation_department,assistant_director,art_department	tt0096697,tt0462538,tt14573402,tt0219446
nm2581140	Becca Glesby	\N	\N	costume_department,costume_designer	tt0362120,tt2089665
nm2582272	Yong Nam Park	\N	\N	miscellaneous,animation_department,visual_effects	tt2279373,tt0345950,tt0462538,tt0115641
nm2583443	Nick DeBoar	\N	\N	visual_effects,special_effects,animation_department	tt1490017,tt0416315,tt5461944,tt1343092
nm2583600	Rosemary Harris	\N	\N	make_up_department	tt0362120
nm2592384	Na Young Kim	\N	\N	visual_effects,animation_department,camera_department	tt0345950,tt0462538,tt0287467
nm2595935	Graeme McGirr	\N	\N	visual_effects,animation_department	tt0978764,tt0455824,tt0448011,tt1490017
nm2597456	Felicity Coonan	\N	\N	art_department,art_director,producer	tt2395427,tt3014284,tt1490017,tt1219342
nm2597911	Eric Walendzinski	\N	\N	sound_department	tt1333125,tt1931435,tt1120985,tt3531824
nm2599268	Grant Callaghan	\N	\N	miscellaneous	tt0413267,tt0441773,tt0424095,tt0389790
nm2599785	Phil Wilde	\N	\N	soundtrack,composer,actor	tt0204946,tt3152624,tt0433400,tt1490017
nm2608689	Ellie Kemper	1980	\N	actress,soundtrack	tt3339966,tt4116284,tt1232829,tt1478338
nm2609722	Jenn Carroll	\N	\N	miscellaneous,producer,editorial_department	tt9243946,tt3032476,tt0903747,tt0210405
nm2611940	Julia Bordeau	\N	\N	animation_department,visual_effects,art_department	tt3896198,tt2316204,tt4116284,tt1490017
nm2613630	Mauro Baldissera	\N	\N	visual_effects,animation_department,composer	tt0204313,tt3014284,tt1617661,tt4116284
nm2618694	Thomas Powers	\N	\N	transportation_department	tt0415463,tt0447999,tt1315981,tt1333125
nm2619717	Gregory Naud	\N	\N	animation_department	tt1490017,tt5117670,tt1402488,tt4116284
nm2622640	Barbara Gorden	\N	\N	miscellaneous	tt0257106
nm2631457	Kathy Cavaiola	\N	\N	script_department,miscellaneous,production_manager	tt0375568,tt2262227,tt0133240,tt4116284
nm2633347	Rob Oliver	1977	\N	assistant_director,animation_department,director	tt14573402,tt0462538,tt19696852,tt0096697
nm2638872	Mitchell Loidolt	1982	\N	animation_department,art_department,writer	tt1333125,tt1512235,tt2133326,tt0988083
nm2643213	Dennis M. Johnson	\N	\N	visual_effects,animation_department,miscellaneous	tt0318155,tt1139628,tt0462538,tt0780521
nm2644889	Rattiya Suprakob	\N	\N	visual_effects	tt0257106,tt0160127
nm2644949	Susie Sobol	\N	\N	make_up_department	tt2112868,tt1333125,tt1224366,tt1014808
nm2646652	Lawrence Hamashima	\N	\N	miscellaneous,visual_effects,art_department	tt0389790,tt0481499,tt0119498,tt0892782
nm2648503	Ivan Lawrence	1981	\N	miscellaneous	tt1626038,tt1401113,tt0462538,tt0419724
nm2655183	Mike Meldman	1958	\N	actor,producer	tt1674771,tt0480687,tt1440129,tt1333125
nm2657901	Mike Scalice	\N	\N	transportation_department	tt0404203,tt0211933,tt1333125,tt1656190
nm2658922	Chad Woods	\N	\N	animation_department,art_director	tt1608383,tt1299440,tt0462538,tt0149460
nm2661098	Courtney O'Brien Brown	\N	\N	editorial_department,production_manager,editor	tt1034314,tt0448011,tt0829471,tt1490017
nm2663143	Dug Stanat	\N	\N	visual_effects	tt0892769,tt0389790,tt1446192,tt0413267
nm2665459	Hye Sun Kim	\N	\N	animation_department,art_department,editorial_department	tt0115641,tt0428865,tt1264885,tt0462538
nm2667532	David Tuber	1982	\N	art_department,director,miscellaneous	tt0476922,tt0437745,tt1490017,tt3398228
nm2671859	Chris Russell	\N	\N	visual_effects,animation_department	tt1490017,tt1446714,tt2015381,tt3896198
nm2673269	Sandra Beerenbrock	\N	\N	producer,production_manager,miscellaneous	tt1877832,tt1809398,tt1490017,tt4116284
nm2674484	Sandra L. Polinski	\N	\N	miscellaneous	tt0268094,tt0257106
nm2675626	Andrea Castagnoli	\N	\N	animation_department,visual_effects	tt4116284,tt0800320,tt0499549,tt0443649
nm2682398	Joanne Totten	\N	\N	art_department	tt0362120,tt10310140,tt9354842,tt1259571
nm2684070	Jeffrey Nickerson	\N	\N	miscellaneous	tt0413267,tt0897387,tt0389790,tt0479952
nm2690462	John Detke	\N	\N	miscellaneous	tt0424095,tt0892769,tt0389790,tt0441773
nm2699915	Andrea Frechette	\N	\N	miscellaneous	tt0756360,tt0389790,tt0481499
nm2699956	Jared Dudley	1985	\N	actor	tt1333125,tt6187320,tt5161934,tt2136935
nm2701841	Grant Lee	1965	\N	animation_department,art_department,assistant_director	tt0462538,tt0115226,tt0096697,tt0112064
nm2703846	Marcus Boos	\N	\N	visual_effects	tt4116284,tt3513498,tt6679794,tt5758778
nm2705599	Joshua Olds	\N	\N	soundtrack,art_department,producer	tt5884512,tt4828302,tt9243946,tt2435614
nm2707973	Mike Adams	\N	\N	art_department	tt0438315,tt0257106,tt0387808
nm2709973	Maeve McGrath	\N	\N	animation_department,art_department	tt0467411,tt0096697,tt0462538,tt5036482
nm2710735	Nick Lenard	\N	\N	animation_department	tt0462538,tt0833960
nm2711058	Fred 'The Finisher' Coleman	\N	\N	art_department	tt1228705,tt0438315,tt0257106
nm2711862	Corey Brewer	1986	\N	actor	tt2501748,tt6364492,tt1333125,tt0361235
nm2715020	Jérôme Dernoncourt	\N	\N	animation_department,director,writer	tt1219342,tt1490017,tt1402488,tt1066332
nm2721058	Winfield Han	\N	\N	miscellaneous	tt0389790,tt0125664
nm2722723	Ha-na Kim	\N	\N	animation_department,art_department	tt0937231,tt0462538
nm2725489	Jason Taragan	\N	\N	producer,miscellaneous,executive	tt1114740,tt1355264,tt0929281,tt1333125
nm2726103	Chung Nin Chan	\N	\N	animation_department	tt0389790,tt0318220,tt0413267
nm2727818	Benny Harris	\N	\N	actor,miscellaneous,soundtrack	tt1409045,tt1504687,tt1333125,tt1001562
nm2730724	Ashley Nicole Black	\N	\N	writer,actress,miscellaneous	tt0462538,tt10986410,tt5323988,tt9698520
nm2731393	Josh Adler	\N	\N	manager,producer,miscellaneous	tt1919090,tt10417836,tt1861413,tt0462538
nm2732937	Jason D. Warnesky	\N	\N	animation_department,art_department	tt0462538,tt9184820,tt1139628,tt2861424
nm2737008	Andrew Hepp	\N	\N	visual_effects,animation_department	tt0499549,tt3513498,tt4116284,tt3014284
nm2737405	Peter Gave	1979	\N	producer,production_manager	tt0096697,tt0462538,tt14957270,tt14573402
nm2737734	Daniel Cohn	\N	\N	visual_effects,director,animation_department	tt18555150,tt1392190,tt3014284,tt4116284
nm2739241	Julia Fitzmaurice	\N	\N	director,art_department,producer	tt4718304,tt2953050,tt11343400,tt0462538
nm2740409	Alexa Roman	\N	\N	art_department,miscellaneous,art_director	tt0426584,tt1715870,tt0773262,tt1333125
nm2744206	Tricia Benson	\N	\N	animation_department,art_department	tt0118375,tt0149460,tt0118984,tt0462538
nm2745613	Mary Orario-Natale	\N	\N	animation_department	tt0462538,tt0096697,tt4042474,tt1139628
nm2750828	Trista H. Navarro	1975	2019	animation_department,production_manager	tt0096697,tt0462538,tt2175842
nm2752243	Leslie Andrew Ridings	\N	\N	director,art_department,visual_effects	tt3089684,tt5443920,tt2542400,tt0462538
nm2752494	Dave Warren	\N	\N	animation_department,art_department,miscellaneous	tt0112123,tt0462538,tt0149524,tt0118984
nm2752940	Feng Xie	\N	\N	miscellaneous,actor,visual_effects	tt0298148,tt0481499,tt13041104,tt0389790
nm2753952	Wendell Stephens	\N	\N	visual_effects,actor,stunts	tt1343092,tt0770752,tt0416449,tt1490017
nm2755680	Katie Rampey	\N	\N	casting_department,casting_director,make_up_department	tt7638348,tt2499472,tt0787475,tt9243946
nm2757015	Matthew Ackerson	\N	\N	miscellaneous,camera_department,assistant_director	tt1333125,tt1433822,tt1147684,tt1636826
nm2759804	Sana Etoile	\N	\N	actress,miscellaneous	tt1087431,tt0983193,tt1333125,tt1686827
nm2764048	Julian Quiambao	\N	\N	camera_department,cinematographer,director	tt4935372,tt2474060,tt9243946,tt0929742
nm2764330	Alex Nutton	\N	\N	music_department	tt0970468,tt0857265,tt0425112,tt0362120
nm2769013	Jared Olguin	\N	\N	camera_department	tt3315342,tt9243946,tt6412452,tt0800369
nm2769363	Chuck Bruce	\N	\N	transportation_department	tt0150021,tt0306047
nm2774418	Alice Lin-White	\N	\N	miscellaneous,editorial_department,animation_department	tt5220122,tt0129167,tt0462538,tt0780521
nm2774431	Brian J. Green	\N	\N	animation_department,visual_effects,miscellaneous	tt0481499,tt0118984,tt0389790
nm2779997	Luis Escobar	\N	\N	animation_department,art_department,assistant_director	tt0096697,tt3755886,tt0251714,tt0462538
nm2780042	Ben George	\N	\N	miscellaneous,visual_effects,special_effects	tt0389790,tt2267968,tt0481499,tt2386490
nm2780540	Garrett McElver	\N	\N	music_department,miscellaneous,actor	tt5540054,tt7440726,tt9243946,tt6473344
nm2782211	Mathieu Walsh	\N	\N	animation_department,visual_effects	tt1490017,tt0983193,tt3554046,tt1493210
nm2795264	John Romeo	\N	\N	miscellaneous	tt1139628,tt0481499,tt1734135,tt0462538
nm2802792	David Williams	\N	\N	animation_department,visual_effects,director	tt1490017,tt1219342,tt4116284,tt0463854
nm2804503	Matt Jones	1981	\N	actor,director,producer	tt9243946,tt10329024,tt2660806,tt0903747
nm2810621	Olivia Mattingly	\N	\N	actress	tt0389790,tt1446192
nm2813949	Nick Young	\N	\N	production_designer,producer,assistant_director	tt6805814,tt1490017,tt8130414,tt8124054
nm2814538	Mitchell Gebhard	\N	\N	sound_department	tt3460252,tt9308382,tt5645432,tt9243946
nm2823128	Lindsey Pollard	\N	\N	animation_department,art_department,assistant_director	tt11165358,tt0462538,tt0419315,tt1305826
nm2823165	Rene Vega	\N	\N	animation_department	tt0462538,tt0206512,tt15829632,tt0096697
nm2825863	Bret Latter	\N	\N	camera_department,cinematographer,editor	tt3315342,tt5052474,tt9243946,tt2980592
nm2828391	Danielle Brooks	\N	\N	visual_effects	tt0409459,tt9777666,tt1375666,tt1490017
nm2829066	Joshua David Gorczyca	1982	\N	animation_department,art_department	tt0096697,tt0462538,tt0206512
nm2831086	Erick T. Tran	\N	\N	animation_department,assistant_director,producer	tt14725152,tt4092112,tt15385142,tt0462538
nm2831134	Sam Ho	\N	\N	animation_department,art_department	tt0096697,tt0182576,tt1139628,tt0462538
nm2833787	Nate Lowe	\N	\N	miscellaneous,animation_department,art_department	tt11639414,tt3906560,tt0462538,tt1608383
nm2834510	Nol L. Meyer	\N	\N	animation_department,visual_effects	tt0389790,tt2224026,tt0138749,tt0120794
nm2836665	Ryan Rivette	\N	\N	animation_department,producer,editor	tt0096697,tt0462538,tt14957270,tt5569430
nm2836706	Debbie Mahan	\N	\N	animation_department,assistant_director,director	tt0096697,tt14573402,tt4042474,tt0462538
nm2837052	Tonya Allen	\N	\N	stunts,writer,producer	tt0362120,tt0787475,tt1337057,tt7616798
nm2837136	Robyn Anderson	\N	\N	animation_department	tt0182576,tt0096697,tt1139628,tt0462538
nm2837372	John Achenbach	1964	\N	animation_department,art_department	tt0870980,tt0096697,tt0419724,tt0462538
nm2837656	Francis Dinglasan	\N	\N	art_department,animation_department,assistant_director	tt0182576,tt1232266,tt0462538,tt0096697
nm2838289	Christian Breitling	\N	\N	visual_effects,animation_department	tt0385752,tt1490017,tt0420238,tt1219342
nm2840426	Loren Smith	\N	\N	production_manager,producer,visual_effects	tt1264071,tt0462538,tt0118375,tt2866360
nm2840789	Greg Hess	\N	\N	camera_department	tt1528225,tt1405413,tt1333125,tt1666792
nm2841808	Miri Yoon	\N	\N	animation_department	tt0129167,tt0181739,tt0462538,tt0120794
nm2842532	Sotiris Loukatos	\N	\N	sound_department	tt4116284,tt1109624,tt3014284,tt3332064
nm2846833	Chevion Reese	\N	\N	miscellaneous,assistant_director,production_manager	tt0892782,tt0481499,tt1144547,tt0389790
nm2850417	Stephan Prager	\N	\N	soundtrack	tt0118749,tt0120577,tt4116284,tt0106519
nm2851156	Hugo Linares	\N	\N	miscellaneous,animation_department	tt1054486,tt1054487,tt0471711,tt0462538
nm2851167	Carolyn Roach	1981	\N	miscellaneous,producer,production_manager	tt0149460,tt0462538,tt0471711,tt1054486
nm2851969	Doug Tiano	\N	\N	editorial_department,animation_department,visual_effects	tt0120794,tt0892700,tt0462538,tt0138749
nm2852155	Camelia Finley	\N	\N	location_management,miscellaneous,art_department	tt4046784,tt5052474,tt9243946,tt1628841
nm2853228	Matt Battle	\N	\N	animation_department,miscellaneous,production_manager	tt1267379,tt1139628,tt0096697,tt0462538
nm2856539	Matthew Schofield	1971	\N	animation_department,art_department,assistant_director	tt0120794,tt0129167,tt0462538,tt0096697
nm2856880	Viorel Voronca	\N	\N	animation_department	tt0462538,tt0318155,tt0129167,tt0181739
nm2857292	Abe Audish	1976	\N	director,art_department,writer	tt2869898,tt2337504,tt0462538,tt6601082
nm2857656	Yelena Geodakyan	\N	\N	animation_department,assistant_director	tt0138749,tt0181739,tt0129167,tt0462538
nm2864787	Big Daddy	\N	\N	soundtrack	tt3243872,tt0841032,tt0257106,tt0372237
nm2866392	Pete Pegas	\N	\N	miscellaneous	tt0257106,tt0141842,tt0119336
nm2866936	Corey Tufts	\N	\N	miscellaneous,transportation_department,camera_department	tt3717490,tt2322441,tt1490017,tt6628394
nm2868394	Jordi Girones	\N	\N	animation_department,visual_effects	tt2274648,tt5884052,tt0800320,tt4116284
nm2872627	Mark Gall	\N	\N	art_department,executive,producer	tt0319829,tt0257106,tt2222150,tt0265625
nm2873533	Thomas Goddard	\N	\N	miscellaneous,editor	tt0892782,tt0892769,tt0389790,tt0441773
nm2877854	Dane Romley	\N	\N	animation_department,assistant_director	tt14573402,tt0096697,tt1139628,tt0462538
nm2877875	Melody Severns	\N	\N	animation_department,production_manager,miscellaneous	tt7658402,tt9787636,tt0462538,tt9628244
nm2880656	Jason Delap	\N	\N	art_department	tt0479537,tt1549920,tt0486946,tt9243946
nm2881580	David D. Au	\N	\N	art_department,director,animation_department	tt0462538,tt2401878,tt0149460,tt5363918
nm2886558	Dale A. Smith	\N	\N	editorial_department,miscellaneous,visual_effects	tt0101414,tt0121164,tt0129167,tt0462538
nm2896758	Joe Rowley	\N	\N	make_up_department	tt0175142
nm2899248	Colin de Andrade	\N	\N	visual_effects,production_manager,miscellaneous	tt0389790,tt0948470,tt6924650,tt4633694
nm2901351	Elena Siegel	\N	\N	casting_department	tt0897387,tt0389790
nm2901960	Leslie Pope	\N	\N	miscellaneous	tt0462538
nm2902030	Lynn Witty	\N	\N	actress,miscellaneous	tt1544603,tt1489889,tt1333125,tt1000774
nm2904104	Debbie Steer	\N	\N	producer,production_manager,miscellaneous	tt0978764,tt4116284,tt3410834,tt0448011
nm2905987	Gina Harrison	\N	\N	costume_department	tt0257106,tt3502248,tt0387199,tt5707802
nm2907153	Artur Vill	\N	\N	visual_effects,animation_department	tt0463854,tt1490017,tt2239822,tt1343092
nm2908594	Young Joo Kim	\N	\N	animation_department	tt4539114,tt0462538,tt0486171,tt5323662
nm2908608	Miles Green	\N	\N	visual_effects	tt1809398,tt3014284,tt1490017,tt4116284
nm2908635	Jim Dodd	\N	\N	animation_department,visual_effects,miscellaneous	tt0366548,tt3014284,tt1490017,tt4116284
nm2908940	Jayandera Danappal	\N	\N	visual_effects	tt1300854,tt0499549,tt5758778,tt1490017
nm2909154	Song Youl Han	\N	\N	animation_department	tt0462538,tt0182576,tt0306274,tt0184005
nm2909259	Sun Jae Lee	\N	\N	art_department,animation_department,art_director	tt8050740,tt0462538,tt0315338,tt1865718
nm2909325	Gaël Matchabelli	\N	\N	animation_department,visual_effects	tt1703148,tt4116284,tt1323594,tt0455824
nm2914302	Julia Vickerman	1984	\N	writer,animation_department,director	tt3513498,tt1512235,tt5109280,tt1333125
nm2914775	Jung A. Yoo	\N	\N	animation_department,editorial_department,miscellaneous	tt0462538,tt1139628,tt0345950,tt0182576
nm2915399	Mike Owens	\N	\N	animation_department,director,producer	tt1512235,tt4836688,tt1333125,tt5120600
nm2915682	Chris Stark	\N	\N	manager,actor,sound_department	tt0462538,tt1666599,tt1085850,tt0879404
nm2915989	Edwin E. Aguilar	1974	2021	animation_department,assistant_director,director	tt0219446,tt1878870,tt0462538,tt0096697
nm2915996	Rufino Roy Camacho II	\N	\N	art_department,animation_department	tt9184820,tt7658402,tt5363918,tt0462538
nm2921793	Kirsten Kawamura	\N	\N	art_department,art_director	tt0389790,tt1646971,tt0138749,tt2386490
nm2921973	Jarod Daetwiler	1973	\N	animation_department,art_department	tt0462538,tt0118375,tt14573402,tt0096697
nm2922716	Christianna Lang Daley	1976	\N	animation_department,assistant_director	tt0462538,tt0096697
nm2923379	Joe Healy	\N	\N	animation_department,art_department	tt7466442,tt1561755,tt0462538,tt1139628
nm2925904	Michael E. Atniel	\N	\N	animation_department	tt0096697,tt14957270,tt15829632,tt0462538
nm2928222	Alfred Cruz	\N	\N	art_department,animation_department	tt0780521,tt0462538,tt1449283,tt2279373
nm2929723	Carine Gillet	\N	\N	visual_effects,animation_department,costume_department	tt1139328,tt2938956,tt1104001,tt1490017
nm2931352	Bill Phillips	\N	\N	miscellaneous	tt1235101,tt0389790,tt0431836
nm2935475	Chris Bianco	\N	\N	music_department,soundtrack,miscellaneous	tt0389790,tt1484823,tt0765425,tt0096000
nm2936210	Alfonso Mediano	\N	\N	art_department	tt6432466,tt1490017,tt0300556,tt2005151
nm2937877	Thomas Paul Thesen	\N	\N	art_department,animation_department	tt0298148,tt0382932,tt0389790
nm2938337	Marcus Newman	\N	\N	editor,editorial_department,assistant_director	tt1490017,tt4703682,tt2379713,tt3860916
nm2938882	Alison Ingram	\N	\N	editorial_department,visual_effects,animation_department	tt4116284,tt1343092,tt0433362,tt1392190
nm2940865	Ryan Cheetham	\N	\N	animation_department	tt11898442,tt0462538,tt0096697,tt19696852
nm2944506	Michael Hernandez	\N	\N	special_effects,animation_department,art_department	tt0892791,tt0389790,tt0166813,tt1844793
nm2947757	Ray Boyle	\N	\N	camera_department,cinematographer	tt0087553,tt0297181,tt0306047,tt0218839
nm2953843	David Tish	\N	\N	producer,miscellaneous,editorial_department	tt1405365,tt4196848,tt0389790,tt3758814
nm2953846	Bryce McGovern	\N	\N	animation_department	tt3874544,tt2224026,tt0389790,tt1001526
nm2955689	Gene Goins	\N	\N	miscellaneous,editorial_department	tt0389790,tt0481499,tt0339291,tt0413267
nm2955890	Ji Sun Lee	\N	\N	visual_effects	tt0389790,tt0413267,tt1517757
nm2956029	Mark Schoellkopf	\N	\N	editorial_department,director,writer	tt0424095,tt0413267,tt0389790,tt0351283
nm2956030	Mathieu Cassagne	\N	\N	visual_effects,animation_department	tt2096673,tt1217209,tt1049413,tt0389790
nm2956192	Timothy Bud McMahon	\N	\N	art_department,visual_effects	tt0389790,tt2387409,tt0479952,tt0413267
nm2956231	Cristian Dumitriu	\N	\N	visual_effects,animation_department	tt0351283,tt0413267,tt0389790
nm2956369	Susan Erokan	\N	\N	production_manager,visual_effects	tt0298148,tt0413267,tt13961348,tt0389790
nm2956377	Danielle Blanchard	\N	\N	animation_department,miscellaneous	tt0413267,tt0389790
nm2962142	Doug Stuckey	\N	\N	transportation_department	tt0257106,tt0790686
nm2962355	Mark Locke	\N	\N	transportation_department	tt0790686,tt1490017
nm2962602	Malik Williams	\N	\N	music_department,composer,soundtrack	tt1820614,tt3393762,tt6094930,tt0306047
nm2965800	Bradley Stilwell	\N	\N	visual_effects,animation_department	tt4116284,tt3014284,tt5461944,tt1392190
nm2967844	Julian Seinfeld	\N	\N	miscellaneous	tt0389790
nm2967932	Sascha Seinfeld	\N	\N	miscellaneous	tt0389790,tt0247880
nm2968592	Shepherd Seinfeld	\N	\N	miscellaneous	tt0389790
nm2968951	Kate Fenneman	\N	\N	miscellaneous	tt0389790
nm2970347	Paul A. Mais	\N	\N	visual_effects	tt0389790,tt1305591,tt1067106
nm2972864	Jared Stern	\N	\N	writer,producer,miscellaneous	tt4116284,tt4651448,tt6423886,tt8912936
